cp,colonia,tipo,municipio,estado,ciudad,ZONA,,,,,,,,,,,,,,,,,,,Caliente
46420,Jalpilla,Ranchería,Tequila,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46420,Santo Domingo,Ranchería,Tequila,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46430,San Pedro Analco,Pueblo,Tequila,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46433,Tuitan,Ejido,Tequila,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46440,Hostotipaquillo,Pueblo,Hostotipaquillo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46445,Santo Domingo de Guzmán,Ejido,Hostotipaquillo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46446,La Venta de Mochitiltic,Ejido,Hostotipaquillo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46448,El Tequesquite,Congregación,Hostotipaquillo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46448,Santo Tomas,Ejido,Hostotipaquillo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46450,Cinco Minas,Ejido,Hostotipaquillo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46454,El Llano de los Vela,Ejido,Hostotipaquillo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46455,Labor de Guadalupe,Ejido,Hostotipaquillo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46457,Sayulimita,Ejido,Hostotipaquillo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46460,Estación Barrancas,Colonia,Hostotipaquillo,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
46460,Plan de Barrancas,Ranchería,Hostotipaquillo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46463,El Carrizo,Ranchería,Hostotipaquillo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46466,Mesa de Flores,Pueblo,Hostotipaquillo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46470,Magdalena Centro,Colonia,Magdalena,Jalisco,Magdalena,Frio,,,,,,,,,,,,,,,,,,,
46472,Lindavista,Colonia,Magdalena,Jalisco,Magdalena,Tibio,,,,,,,,,,,,,,,,,,,
46472,Nueva Xochiltepec,Colonia,Magdalena,Jalisco,Magdalena,Tibio,,,,,,,,,,,,,,,,,,,
46472,Miguel Hidalgo,Colonia,Magdalena,Jalisco,Magdalena,Tibio,,,,,,,,,,,,,,,,,,,
46473,Rinconada Casa Blanca,Fraccionamiento,Magdalena,Jalisco,Magdalena,Caliente,,,,,,,,,,,,,,,,,,,
46473,La Nogalera,Colonia,Magdalena,Jalisco,Magdalena,Tibio,,,,,,,,,,,,,,,,,,,
46473,Los Espinos,Colonia,Magdalena,Jalisco,Magdalena,Tibio,,,,,,,,,,,,,,,,,,,
46473,La Cañita,Colonia,Magdalena,Jalisco,Magdalena,Tibio,,,,,,,,,,,,,,,,,,,
46474,Cerrito,Colonia,Magdalena,Jalisco,Magdalena,Tibio,,,,,,,,,,,,,,,,,,,
46474,Estación,Colonia,Magdalena,Jalisco,Magdalena,Tibio,,,,,,,,,,,,,,,,,,,
46474,Caballito,Colonia,Magdalena,Jalisco,Magdalena,Tibio,,,,,,,,,,,,,,,,,,,
46474,Las Matas,Colonia,Magdalena,Jalisco,Magdalena,Tibio,,,,,,,,,,,,,,,,,,,
46474,Santuario,Colonia,Magdalena,Jalisco,Magdalena,Tibio,,,,,,,,,,,,,,,,,,,
46475,San Andrés,Ejido,Magdalena,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46480,La Quemada,Ranchería,Magdalena,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46488,Ojo Zarco,Ranchería,Magdalena,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46489,San Simón,Ranchería,Magdalena,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46490,La Joya,Ejido,Magdalena,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46495,Huizizilapan,Hacienda,Magdalena,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46500,Etzatlán Centro,Colonia,Etzatlán,Jalisco,Etzatlán,Frio,,,,,,,,,,,,,,,,,,,
46500,Magisterial,Fraccionamiento,Etzatlán,Jalisco,Etzatlán,Caliente,,,,,,,,,,,,,,,,,,,
46500,Loma Bonita,Colonia,Etzatlán,Jalisco,Etzatlán,Tibio,,,,,,,,,,,,,,,,,,,
46500,Everardo Topete,Colonia,Etzatlán,Jalisco,Etzatlán,Tibio,,,,,,,,,,,,,,,,,,,
46500,San Juan,Colonia,Etzatlán,Jalisco,Etzatlán,Tibio,,,,,,,,,,,,,,,,,,,
46500,Loma Dorada,Colonia,Etzatlán,Jalisco,Etzatlán,Caliente,,,,,,,,,,,,,,,,,,,
46506,Palo Verde,Fraccionamiento,Etzatlán,Jalisco,Etzatlán,Caliente,,,,,,,,,,,,,,,,,,,
46520,La Mazata,Ranchería,Etzatlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46525,Santa Rosalía,Ranchería,Etzatlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46525,San Sebastián,Exhacienda,Etzatlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46530,Oconahua,Pueblo,Etzatlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46530,San Rafael (Hacienda de San Rafael),Colonia,Etzatlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46532,Puerta de Pericos (Tlachichilco),Ranchería,Etzatlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46540,San Marcos,Pueblo,San Marcos,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46545,La Puerta del Coche,Ranchería,San Marcos,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46560,Antonio Escobedo,Pueblo,San Juanito de Escobedo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46560,Vista Hermosa,Colonia,San Juanito de Escobedo,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
46560,Campo Santo,Colonia,San Juanito de Escobedo,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
46560,Lázaro Cárdenas,Colonia,San Juanito de Escobedo,Jalisco,,Tibio,,,,,,,,,,,,,,,,,,,
46565,La Estancita,Ejido,San Juanito de Escobedo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46566,La Providencia (Cantarranas),Ejido,San Juanito de Escobedo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46570,El Trapiche,Ranchería,San Juanito de Escobedo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46572,La Estancia de Ayones,Ejido,San Juanito de Escobedo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46573,Santiaguito,Ranchería,San Juanito de Escobedo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46574,El Azafrán,Ejido,San Juanito de Escobedo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46580,San Pedro,Ejido,San Juanito de Escobedo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46600,Ameca Centro,Colonia,Ameca,Jalisco,Ameca,Frio,,,,,,,,,,,,,,,,,,,
46614,Estación,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46615,Las Victorias,Fraccionamiento,Ameca,Jalisco,Ameca,Caliente,,,,,,,,,,,,,,,,,,,
46615,Guadalupana,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46615,Valle Magno,Fraccionamiento,Ameca,Jalisco,Ameca,Caliente,,,,,,,,,,,,,,,,,,,
46615,El Brillante,Fraccionamiento,Ameca,Jalisco,Ameca,Caliente,,,,,,,,,,,,,,,,,,,
46616,Arboledas,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46616,Tepeyac,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46616,La Ciénega,Colonia,Ameca,Jalisco,Ameca,Frio,,,,,,,,,,,,,,,,,,,
46620,El Porvenir,Fraccionamiento,Ameca,Jalisco,Ameca,Caliente,,,,,,,,,,,,,,,,,,,
46620,Jardines de Guadalupe,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46620,Las Margaritas,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46620,San Francisco,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46620,El Rocío,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46620,Obrera,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46620,Los Mezquites,Fraccionamiento,Ameca,Jalisco,Ameca,Caliente,,,,,,,,,,,,,,,,,,,
46626,Los Ángeles,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46626,Del Carmen,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46627,Municipal,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46627,Huerta de Morales,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46630,La Huerta,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46640,32°Batallón de Infantería,Zona federal,Ameca,Jalisco,Ameca,Frio,,,,,,,,,,,,,,,,,,,
46640,San Isidro,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46640,Azteca,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46640,El Manantial,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46649,Providencia,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46649,Rancho Corona,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46649,Las Higueritas,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46649,La Ladrillera,Colonia,Ameca,Jalisco,Ameca,Frio,,,,,,,,,,,,,,,,,,,
46649,Niños Héroes,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46649,La Reyna,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46680,Esperanza,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46686,México,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46686,Revolución,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46686,Santa Cecilia,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46687,El Santuario,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46688,Los Naranjos,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46689,La Loma,Colonia,Ameca,Jalisco,Ameca,Tibio,,,,,,,,,,,,,,,,,,,
46700,Labor de Solís,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46700,Los Pocitos,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46700,San Antonio Matute,Pueblo,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46706,La Higuera,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46707,El Cuis (El Tasajo),Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46707,El Cerrito Del Cuis,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46707,San Miguel,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46708,Caimanero (El Quelite),Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46709,Las Paredes,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46710,San Antonio Puerta de la Vega,Pueblo,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46715,Buenos Aires,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46715,Don Martin,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46715,El Portezuelo,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46716,Arroyo Hondo,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46716,San Nicolás,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46717,Las Pilas,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46718,Los Morillos,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46718,Jayamitla (Colmenar),Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46718,La Villita,Congregación,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46718,Malpasito,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46718,Malpaso de la Pequeña,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46719,La Pareja,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46719,Lagunillas,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46719,Las Raíces,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46719,Queixpan,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46720,San Ignacio,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46723,Mesa de Ramos,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46724,La Calera de Abajo,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46724,La Calera de Arriba,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46725,El Cabezón (El Limón),Pueblo,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46726,La Huerta de San Javier,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46726,Los Amiales,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46726,Villa Hermosa,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46728,Altavista de Ramos,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46728,La Cantería,Granja,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46728,El Sabino,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46728,La Coronilla,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46728,Santa Maria de La Huerta,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46728,El Texcalame,Pueblo,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46728,El Magistral,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46729,El Naranjo (La Gigantera),Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46729,La Nueva Cantería (El Pochote),Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46729,El Saucillo,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46729,El Zoquite,Ranchería,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46729,Los Pilares,Colonia,Ameca,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46730,FONHAPO,Fraccionamiento,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Caliente,,,,,,,,,,,,,,,,,,,
46730,Ahualulco de Mercado Centro,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Caliente,,,,,,,,,,,,,,,,,,,
46732,Villas del Sol,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Caliente,,,,,,,,,,,,,,,,,,,
46732,Fausto Quintero,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46732,Los Cascos,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46732,La Primavera,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46732,Providencia,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46733,La Cofradía,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46733,Ahualulco Ejidal,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46733,Los Aguacates,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46733,Las Mesitas,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46734,La Floresta,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46734,5 de Mayo,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46735,Villas la Estación,Fraccionamiento,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Caliente,,,,,,,,,,,,,,,,,,,
46735,La Estación,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46735,Libertad,Fraccionamiento,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Caliente,,,,,,,,,,,,,,,,,,,
46735,Arboledas,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46735,Jardines de Ahualulco,Fraccionamiento,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Caliente,,,,,,,,,,,,,,,,,,,
46735,Lomas de Ayahualulco,Fraccionamiento,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Caliente,,,,,,,,,,,,,,,,,,,
46736,David Álvarez,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46736,Copal,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46736,Emiliano Zapata,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46737,Los Mezquites,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46738,El Espinal,Colonia,Ahualulco de Mercado,Jalisco,Ahualulco de Mercado,Tibio,,,,,,,,,,,,,,,,,,,
46740,Santa Cruz de Bárcenas,Pueblo,Ahualulco de Mercado,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46745,La Ciénega,Barrio,Ahualulco de Mercado,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46746,Teuchiteco,Ranchería,Ahualulco de Mercado,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46749,La Mora,Ranchería,Ahualulco de Mercado,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46750,El Carmen (El Capulín),Pueblo,Ahualulco de Mercado,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46757,Portes Gil (San Ignacio),Pueblo,Ahualulco de Mercado,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46758,Chapulimita (Chapuli),Pueblo,Ahualulco de Mercado,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46760,Teuchitlán,Pueblo,Teuchitlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46762,Gral. Lucio Blanco,Ejido,Teuchitlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46763,El Amarillo,Ejido,Teuchitlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46764,La Estanzuela,Ranchería,Teuchitlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46765,La Vega,Ejido,Teuchitlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46770,La Loma,Colonia,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46770,Ipazoltic,Colonia,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46770,Labor de Medina,Colonia,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46770,San Martín Hidalgo,Pueblo,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46770,Lázaro Cárdenas,Ranchería,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46770,Los Vergara,Colonia,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46775,Buenavista,Pueblo,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46776,Trapiche de Abra,Ranchería,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46777,Venustiano Carranza,Pueblo,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46780,El Salitre,Ejido,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46783,Los Guerrero,Ranchería,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46785,El Tepehuaje de Morelos,Colonia,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46790,San Jerónimo (Los Barbosa),Colonia,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46790,Santa Cruz de las Flores,Pueblo,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46792,San Isidro Palo Verde,Colonia,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46794,Lagunillas,Colonia,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46797,Jesús María (El Zapote),Colonia,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46797,Rio Grande,Colonia,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46798,El Crucero de Santa María,Pueblo,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46799,San Jacinto,Colonia,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46799,Camajapita,Colonia,San Martín Hidalgo,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46800,Guachinango,Pueblo,Guachinango,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46810,La Ciénega de los Ahumada,Ranchería,Guachinango,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46815,El Pánico,Hacienda,Guachinango,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46820,El Tablillo,Ranchería,Guachinango,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46826,El Ranchito,Ranchería,Guachinango,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46827,Los Toriles,Ranchería,Guachinango,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46827,La Tarasca,Ranchería,Guachinango,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46829,Amajaquillo,Ranchería,Guachinango,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46830,La Fundición Del Rebaje,Congregación,Guachinango,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46840,Santa Isabel de Quililla,Ranchería,Guachinango,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46845,Estanzuela,Hacienda,Guachinango,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46846,Guachinanguillo,Hacienda,Guachinango,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46846,El Potrero Grande,Ranchería,Guachinango,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46850,Cuyutlan,Pueblo,Mixtlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46850,La Laja,Pueblo,Mixtlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46850,Mixtlán,Pueblo,Mixtlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46855,Llano Grande,Pueblo,Mixtlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46860,Los Pericos,Rancho,Mixtlán,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46900,Mascota,Pueblo,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46900,Yerbabuena,Pueblo,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46900,Villas del Molino,Colonia,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46903,Rincón de Ixcatán,Rancho,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46903,El Copal,Ranchería,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46905,El Agostadero,Ranchería,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46907,Tecoany,Ranchería,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46920,Zacatongo,Pueblo,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46930,Navidad,Pueblo,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46934,El Cimarrón Chico,Pueblo,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46935,Juanacatlán Grande (Juanacatlán),Ranchería,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46937,Gallineros,Rancho,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46937,Malpaso,Rancho,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46940,San José del Mosco (El Mosco),Ranchería,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46940,Los Sauces de Yerbabuena,Ranchería,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46943,El Ranchito,Ranchería,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46945,Zapotán,Rancho,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46950,Rincón de Mirandilla,Pueblo,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46954,Sol de Oro,Rancho,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46955,Mirandilla,Hacienda,Mascota,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46960,Santiago de Pinos,Pueblo,San Sebastián del Oeste,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46963,El Carrizo,Pueblo,San Sebastián del Oeste,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46963,Copales (Los Copalitos),Ranchería,San Sebastián del Oeste,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46966,Santa Ana,Rancho,San Sebastián del Oeste,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
46967,Los Reyes,Pueblo,San Sebastián del Oeste,Jalisco,,Frio,,,,,,,,,,,,,,,,,,,
